id,name,listing_key
28961444,Couples Retreat/One min to subway/WiFi/Coffee!,35947
28961690,Clinton Hill 1 Bedroom  Brooklyn heart of it all!,35948
28961919,Linda's Place,35949
28962959,Luxury Studio in Prime Lower East Side,35950
28963068,Manhattan-Bronx Large Studio Apt in Mott Haven,35951
28963840,Cozy 2 Bedroom Home,35952
28963934,"GRAY MANHATTAN, BIG COZY ROOM IN A 3BEDRMS APART",35953
28964081,Perfect Location! 2BR Oasis in Heart of Chelsea,35954
28964166,$ummer $ALE Williamsburg TownHouse -BEST Location!,35955
28964397,Perfect Location! Your Oasis in Heart of Chelsea,35956
28965064,Bright clean modern spacious with big front porch!,35957
28965273,Private room,35958
28965609,CB2 BROOKLYN,35959
28966170,"Bright, Sunny Private Room in Bushwick",35960
28966707,Private Bath & Fire Escape Brooklyn Bedroom,35961
28966945,Lugar acogedor y confortable,35962
28967484,Comfortable Brooklyn Room,35963
28971081,MOXY NYC DOWNTOWN-7 NIGHTS MIN,35964
28971865,Brooklyn Bedroom - Warm & Cozy Near Subway (1),35965
28972637,Modern living in old Harlem (the Scream2),35966
28976135,1Great Budget Private Room,35967
28976867,Amazing Spacious Sunlit Studio with a balcony.,35968
28977135,Private Cozy 2-Bedroom Clinton Hill Apartment,35969
28978023,Gallery Apartment with Parking in Heart of Astoria,35970
28978145,"Heart of Ft Greene, newly renovated w garden patio",35971
28978328,2254 and 2nd avenue,35972
28978474,New + Sunlit Apartment in Bed-Stuy,35973
28978510,Quite 1 Bedroom Apartment near EBS,35974
28979013,Amazing converted 1BR in FiDi,35975
28979690,My Place,35976
28980678,"Stylish 2 bedroom apt, vibrant Bklyn neighborhood",35977
28981827,Beautiful Luxury 1 Bedroom,35978
28982688,Beautiful Private One Bedroom,35979
28983189,PrivateRoom1/LGA&JFK&Citi field&法拉盛/BustoManhattan,35980
28983494,Lovely Garden Apt,35981
28984202,Middle of Williamsburg-2 stops to Manhattan,35982
28984222,RENOVATED BROWNSTONE APARTMENT W/ HIGH CEILINGS!,35983
28985543,Modern Sunny 3bdrm Apt,35984
28985708,BEST LOCATION- Newly renovated 1 BR in Nolita,35985
28985951,Spacious private bedroom and kitchen in Bedstuy,35986
28986154,3rd Fl bright two bedroom,35987
28986535,Wonderful apartment Brooklyn 1 minute to L train.,35988
28986804,Sunny Private Bedroom/Bath in Beautiful Brooklyn,35989
28986807,Relaxing private room in Astoria. Balcony / WiFi.,35990
28987232,"Bright & Spacious / Red Brick, Modern Kitchen!",35991
28987503,Cosy and friendly private space,35992
28988283,The Come On Inn - 2,35993
28988684,"Gorgeous sunny, queen size room Brooklyn",35994
28989676,Modern & Spacious Luxe Apt,35995
28989889,"""MI Casa es su Casa """,35996
28989914,Bright and spacious loft in East Village,35997
28990341,Gorgeous Two Bedroom in Soho,35998
28990673,Bright and large room in the heart of Williamsburg,35999
28990717,Spacious apartment in Brooklyn,36000
28991548,Small and cozy room in the heart of Williamsburg,36001
28992002,Cozy & Beautiful Private Room w/Nearby Coffee Shop,36002
28992146,TIMES SQ. MEETS BRYANT PARK #1 ULTIMATE LOCATION!,36003
28992518,Private 1 Bedroom on Top Floor Apartment Building,36004
28993172,Charming home in Manhattan's most iconic street!,36005
28994671,한성 韓城 Han A (2FL),36006
28999699,한성 韓城 Han B (2F),36007
29000338,Shared Room 4 FEMALE Guests 30mins to Manhattan-4,36008
29001222,"Modern, Stylish and Peaceful Sanctuary",36009
29001863,"Privet Room in a 4 Bed 1.5 Bath Apt, Ridgewood",36010
29002099,Cozy sunlit Little Italy apartment!,36011
29002824,Cozy Private Room in East Village,36012
29004967,"Large, sunny WBurg  apartment steps from L train",36013
29005507,Sunny and Convenient Park Slope Room,36014
29005584,Manhattan Club NY-One Bedroom Suite-Sleeps 4,36015
29005696,Private room in huge 2 bedroom-Prospect Heights,36016
29007491,Williamsburg 2 bedrooms 1 bathroom Private entry,36017
29008272,ASTORIA ROOM  very nice with  Balcony N/W train,36018
29008767,FT GREENE STUDIO (1BD FEEL) NEAR ALL SUBWAYS,36019
29008984,Studio,36020
29012098,Cozy Private Room,36021
29012259,AVery neat one bedroom.,36022
29012563,Your Sanctuary in the city,36023
29013947,"Beautiful Bedroom in Bushwick, Brooklyn!",36024
29014353,Ensuite bathroom paradise,36025
29015079,"Sunny, Modern Williamsburg Condo Steps from Train",36026
29015492,1Comfortable Shared Apt in Hell’s Kitchen,36027
29016112,Cozy Newly Apartment Close To Manhattan,36028
29016146,Ex-Large 2 Bedroom Apartment Harlem Delight!,36029
29016907,Queens home in quiet neighborhood Room 2,36030
29025649,"Spacious, Cozy, ENTIRE One Bedroom Apartment",36031
29027131,COOL URBAN COMFORT - ARTSY BUSHWICK,36032
29027424,"Brand new apartment in Queens, NY",36033
29027853,"Bright, spacious room with breakfast in New York",36034
29028668,Beautiful Large NYC 1 Bedroom With Views,36035
29028761,#5 Quadruple private bedroom for 1-4 people,36036
29031273,Cozy Artists Apartment in Central Harlem,36037
29031435,Cozy sun-soaked bedroom in Harlem,36038
29031768,ROOM Astoria 8 min to NWR train nice Neighborhood,36039
29034190,The  NYC Getaway Space,36040
29034966,Modern Brooklyn Studio By The Beach,36041
29035162,Winter Escape in Classic Brooklyn Brownstone,36042
29035769,Clinton Hill Sunny Room,36043
29035989,CAMAROTE SOLO PARA MUJERES/HABITACIÓN COMPARTIDA,36044
29036763,"15 minutes to Manhattan, Times square",36045
29037043,CB3 BROOKLYN,36046
29037141,PRIVATE SINGLES CLEAN BEDROOM NY 6 TRAIN NO CURFEW,36047
29037276,Affordable 5-P Room n Private bath,36048
29037359,Astoria Hideaway,36049
29037483,Bronx Suite,36050
29037588,Spacious Apartment Located By Central Park,36051
29038532,Cozy Nest in the heart of Williamsburg Brooklyn,36052
29038655,"Small Cozy Room in Astoria, Queens",36053
29039497,Apartment by Central Park,36054
29039647,"ENJOY MANHATTAN
NEAR TO YANKE STADIUM",36055
29041626,Cosy room with Queen bed,36056
29043928,Brooklyn Sanctuary,36057
29051174,Hidden Gem in the Upper East Side,36058
29051227,1BR in a Stunning LES apt -W/D /2Bath-Top Location,36059
29051841,Amazing Penthouse,36060
29051948,Industrial Loft Living in NYC,36061
29054423,Spacious bedroom near to subway,36062
29054576,New York on the Ocean,36063
29054973,Jul Discount! Beautiful Apartment for 3 in NYC,36064
29055747,British Room @ Columbia Uni.,36065
29056345,"Modern, Bright, & Cheerful - Free Cleaning & WiFi",36066
29056566,Pretty Williamsburg Loft,36067
29057244,"Bright & Cozy Private Room—Williamsburg, Brooklyn",36068
29058075,Quaint Bedroom in Forest Hills,36069
29058512,Modern East Village Apt - Available Last Minute,36070
29058736,Spacious Basement Bedroom in Duplex w/ yard access,36071
29058814,Designer Studio with Private Terrace,36072
29059214,Comfy Van,36073
29059334,BSM.1. Shered room for 4-5 guests,36074
29059349,Your TICKET to TIMES SQUARE New York,36075
29059533,4th floor art,36076
29059768,Gramercy 3 Bedroom - Central to Everything! #10294,36077
29059870,Hostel - Twin-sized Bed in Shared Room in Brooklyn,36078
29060392,Spacious Bedroom for 2 w/ washer/dryer + backyard,36079
29060585,Hostel - Full-sized Bed in Shared Room in Brooklyn,36080
29061500,Cozy waterfront studio in downtown Manhattan.,36081
29061711,"In the heart of Hell’s Kitchen , Time Sqare.",36082
29063276,Comfy Minimalist Room W/ Private Entrance,36083
29063413,"Large luxury 1 BR with views, greenwich village!",36084
29063485,★ Your Cozy Home I Taxi Service I Backyard ★,36085
29063993,"Cosy Midtown New York Place, Ideal for 1 Person!",36086
29072168,Amazing Room w/ Private Bathroom - Near to Subway,36087
29073059,Fun in the Financial District,36088
29073462,Chill Room in soho,36089
29073911,Home,36090
29074124,"Private bedroom close to Times Square, Manhattan",36091
29074233,A Cozy Beautiful  Brooklyn Overlooking Park space,36092
29075468,Modern room in Williamsburg,36093
29075705,Convenient room in Williamsburg,36094
29075810,COZY Single Bed @Williamsburg NY Lorimer Ltrain!,36095
29078405,"MODERN 2BD WITH ROOFTOP, DOWNTOWN MANHATTAN",36096
29079293,Luxury pied-à-terre in Carroll Gdns carriage hse,36097
29079699,Midtown studio with balcony,36098
29079912,Cozy place to stay 7 minutes from Manhattan...,36099
29080980,"Best Homestay  25 min Manhattan , Barclays Center",36100
29081010,金色上房,36101
29081056,Cozy & Large NYC Private Suite!,36102
29081059,Doris’s Fresh House,36103
29081201,Entire Space -  Large Apartment - Clean 2&5 Trains,36104
29081288,"Great home stay,Manhattan Barclay Center 25minutes",36105
29081547,Cozy renovated NYC Gateway - 7 min M/R Train (2),36106
29082165,Luxurious Huge Room Same Street As The Subway!,36107
29082372,MJS HOME,36108
29082508,"Entire Brooklyn apartment, safe, quiet with garden",36109
29082734,Sublet - Queen size bedroom in Bushwick,36110
29083751,PRIME LOCATION CLEAN SOHO PRIVATE ROOM 2 BEDROOM,36111
29090040,Riverside doorman and concierge,36112
29093302,Cozy quiet private room,36113
29094342,Near JFK air train nice spot,36114
29095078,Beautiful room in Sunset Park,36115
29095217,Charming Brooklyn 2 Bedroom w/Character,36116
29095984,Upper East Side Spacious 2 BR with Balcony,36117
29096185,Welcome to Woodside!,36118
29096295,Clinton Hill loft for your creative side.,36119
29096312,Rose in Spanish Harlem 2,36120
29096448,Unique Penthouse,36121
29097320,Charming 1 Bedroom Apartment in Greenwich Village,36122
29097472,Unique bohemian modern apartment,36123
29098862,Quite room. 15 mins to JFK & 20 mins to Manhattan,36124
29100541,"Private Room, Bath & Entry w/ Free Parking in NYC",36125
29101869,Sunny apartment with piano + yard!,36126
29101938,The Bronx Studio,36127
29102760,Split level walk-in Masterbedroom,36128
29103145,"Hip, Light & Plant Filled Studio in Prime Harlem",36129
29103275,Central park lovely cozy room,36130
29103450,Beautiful cosy room in a Luxury Building,36131
29104053,Gem of East New York,36132
29104593,Upper East Side Cozy Private Room,36133
29104786,Amazing room for your  holidays,36134
29105065,Private Crown Heights bedroom near 2/5 Trains,36135
29105563,Charming Brooklyn 1 Bedroom Apartment w/Character,36136
29105864,Cozy UES studio,36137
29105910,HABITACION PRIVADA PARA TI EN NYC.. PRIVATE ROOM,36138
29106442,Cute and roomy 2br Clinton Hill hideaway,36139
29107308,"Cozy, Sunny Bedroom near Times Square/hk",36140
29109909,Cozy financial district manhattan spot,36141
29113996,Lovely double bedroom in the centre of it all,36142
29117381,"Queen bed behind living room curtain, cheap, good",36143
29117643,Cultured NYC 2.0,36144
29119411,Cozy Studio Alcove in the heart of East Village!!,36145
29120854,"Large apt in trendy, hipster Ridgewood/Bushwick BK",36146
29123516,Private Bathroom & Bedroom in Williamsburg,36147
29124172,"Private room by LGA, Citifield and near Manhattan.",36148
29124414,Large 2 Bedroom Gem,36149
29124476,Lovely private bedroom in Manhattan,36150
29125444,Cozy 1 bedroom in Murray Hill.,36151
29126587,QUEEN BED - GREAT LOCATION NEXT TO METRO,36152
29126674,"HUGE Art-Loft Warehouse in Bushwick, Brooklyn",36153
29126779,One Bdrm Apt w/ Extraordinary Views of Downtown,36154
29127425,Modern huge room in Brooklyn,36155
29127613,Small & comfy Bedroom near Brooklyn college.,36156
29128941,Private room in a Bohemian Bushwick Loft! c,36157
29129018,"AFFORDABLE ROOM, 5 MINUTES TO MANHATTAN!",36158
29129256,Large Shared Studio (your own bed) - Luxury+Views!,36159
29129902,"Upper West Side, 1800 sq/ft private apartment",36160
29130366,Amazing place close to all,36161
29130381,24 Lex Prime Location of East NYC 15min to TimeSq,36162
29130838,Cozy 1bd in Kensington,36163
29131447,Upper East Side room with full size bed,36164
29132306,BEST LOCATION IN NEW YORK:PRIVATE MEDIUM SIZE ROOM,36165
29132322,Casa finca Zen Sanctuary Artist Home,36166
29132459,Brooklyn with a view,36167
29132608,Elmhurst 1st Fl Rightl Bedroom,36168
29132728,Cozy and spacious 1-bedroom apartment,36169
29133320,HUGE LOFT IN HIP BUSHWICK 1 - NEAR 2 METROS,36170
29133348,New! Entire studio apartment with lofted bedroom!!,36171
29133389,Awesome Budget Private Room with 2 Beds,36172
29133513,Elmhurst 1st Floor BR w/ Pvt. Bath&Balcony,36173
29133980,"LGA airport Apt. near Manhattan, JFK, Citi Field.",36174
29134423,Your Brooklyn paradise,36175
29134543,Cozy Waterfront Space in Brooklyn,36176
29135220,Parisian Style Apartment in Heart of Brooklyn,36177
29135488,"Cozy Room, 2 twin beds, NEAR TRAIN AND AIRPORTS",36178
29135797,Stylish bright and newly renovated,36179
29136920,REDESIGNED LUX Studio&garden Park Slope Brooklyn!,36180
29138655,RENOVATED LUXURY 3BR 3BATH ON LITTLE WEST STREET,36181
29144832,Luxurious home in the sky overlooking 5th Ave.,36182
29146109,CozyPlace 20%off Week Pvt Entrance 18min Manhattan,36183
29146373,Huge 1 Bedroom 3F in Authentic Brooklyn Brownstone,36184
29146446,Charming 1 Bedroom on the best block in BK Heights,36185
29148367,Stunning 2 Bedroom in Soho,36186
29148550,Luxurious Apt Best Finishes & Location,36187
29149191,CLASSIC/ BRIGHT 1 BEDROOM  IN UNION SQUARE,36188
29149612,Cute Private Room in Astoria Duplex,36189
29149618,Confortable room in East Village,36190
29150743,Spacious Apartment with a View in Williamsburg,36191
29150883,BEAUTIFUL UPPER WEST SIDE-WEST 83RD STREET,36192
29151631,The warm place,36193
29152037,"Private artist bedroom in Bushwick, Brooklyn",36194
29152320,Gem of East New York,36195
29152795,Hostel- Twin-sized Bed in Shared Room in Brooklyn,36196
29152899,Private room in E. Williamsburg!  Budget friendly!,36197
29153170,Nicely decorated apt with amazing private rooftop!,36198
29153508,"Spacious, brand-new Downtown Brooklyn apartment",36199
29155175,Private Sun-Drenched 1BR Brownstone Apt,36200
29156377,Historic Harlem New York Get-Away with charm,36201
29157211,Angeles aparment,36202
29157794,Full size room for rent,36203
29157984,Double Bedroom in Modern Manhattan Apartment,36204
29158199,한성 韓城 Han C (2F),36205
29158470,South Slope Townhome,36206
29158675,"Amazing & Cozy Room, Same Street As The Subway!",36207
29158689,Brooklyn APT in heart of urban NYC hustle & bustle,36208
29159486,Bright & Cheerful - Modern Style + Free Cleaning,36209
29159920,Suite East Side - FREE street parking & wifi,36210
29160008,Cobble Hill Alcove Studio,36211
29160599,Private bedroom in Washington Heights,36212
29161516,Cozy Private Room in Brooklyn,36213
29162918,ELMHURST/FLUSHING 1ST FLOOR 3BEDROOM APT.,36214
29162974,Private Room in a Recently Remodeled Apt  Bushwick,36215
29163083,Warm and Cozy two bedroom in prime Chelsea,36216
29165306,15% Discount - Cozy Room in LES with Backyard,36217
29165823,Sunny Newly Renovated Private Room - Bed-Stuy,36218
29167257,Multicultural House II,36219
29168569,"Home For Medical Professionals - ""The Macula""",36220
29170235,"Home For Medical Professionals - ""The Palatine""",36221
29170953,Spacious Superhost BK RM! Easy Manhattan acess!,36222
29171435,Gorgeous Brownstone Studio @ Central Park West,36223
29173351,"1 Rm in 4 BR East Vil-King bd, Roof,prime location",36224
29174021,"Cosy, friendly room in great part of Bed Stuy!",36225
29176864,136 Apt 7,36226
29176897,Semi-private bedroom. Close 2 Times Square,36227
29178331,Farm house style in Bay Ridge (A),36228
29178713,Farm house style home in Bay Ridge (B),36229
29178995,Farm house style home in Bay Ridge (C),36230
29179815,Excellent Private Room,36231
29179918,Basemnt,36232
29180542,Newly renovated duplex home in Central Harlem,36233
29181147,Cozy private room near Columbia University,36234
29181179,Charming  Studio Apartment at East Harlem.,36235
29181449,Double Bedroom in BedStuy/Clinton Hill/Fort Greene,36236
29181504,Over-sized amazing studio in East Village!,36237
29181842,Charming East Village 1 Bedroom Apartment,36238
29183047,Amber Bedroom,36239
29183204,Brand new private room in new building w Roofdeck,36240
29183445,New 2bd 2bat Apt. w/ rooftop Manhattan view & gym,36241
29183470,Apatite Bedroom,36242
29183581,Little Italy Sunny 2 Bedroom,36243
29183697,Citrine Bedroom,36244
29183838,Emerald Bedroom,36245
29183932,Garnet Bedroom,36246
29184026,Lava Bedroom,36247
29184093,Opalite Bedroom,36248
29184419,"20 minutes from Manhattan, 1 block from subway",36249
29184626,Modern Bright Private Entry 3min to TRAIN near JFK,36250
29184845,Haven In Harlem,36251
29184981,Cute Apartment in Brooklyn,36252
29186254,Mesmerized Penthouse,36253
29188542,SUN DRENCHED 1 BEDROOM IN THE LOWER EAST SIDE,36254
